gw,player_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points,played,in_dreamteam
11,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,330,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,True,False
11,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,335,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,True,False
11,336,90,0,0,0,3,0,0,0,0,0,0,0,0,0,1,8,1,True,False
11,337,88,0,0,0,3,0,0,0,0,0,0,0,2,0,0,18,3,True,False
11,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,339,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,True,False
11,340,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,True,False
11,341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,True,False
11,342,65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,True,False
11,343,84,0,0,0,3,0,0,0,1,0,0,0,0,0,0,9,0,True,False
11,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,345,90,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,2,True,False
11,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,347,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,True,False
11,348,65,0,0,0,2,0,0,0,0,0,0,1,1,0,3,10,4,True,False
11,349,54,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,1,True,False
11,350,90,0,0,0,3,0,0,0,0,0,0,1,1,0,2,11,4,True,False
11,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,352,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False
11,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,354,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,True,False
11,355,65,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,True,False
11,356,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,True,False
11,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,359,90,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,3,True,False
11,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,361,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14,3,True,False
11,362,90,0,0,0,1,0,0,0,1,0,0,0,1,0,1,11,2,True,False
11,363,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,True,False
11,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,365,78,0,0,0,1,0,0,0,0,0,0,2,0,0,4,5,4,True,False
11,366,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11,3,True,False
11,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False
11,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,371,90,2,0,0,1,0,0,0,0,0,0,0,0,1,1,4,13,True,True
11,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,373,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,True,False
11,374,82,0,1,0,1,0,0,0,0,0,0,2,0,0,4,7,7,True,False
11,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,376,90,0,0,0,1,0,0,0,0,0,0,0,1,0,1,13,3,True,False
11,377,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False
11,378,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,False
11,379,90,1,2,0,1,0,0,1,0,0,0,1,0,0,3,6,12,True,True
11,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,382,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,2,True,False
11,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,385,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,True,False
11,386,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,False
11,387,90,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12,2,True,False
11,388,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,True,False
11,389,62,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,3,True,False
11,390,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,3,True,False
11,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,393,90,0,0,0,1,0,0,0,0,0,0,2,0,0,4,4,4,True,False
11,394,73,0,0,0,1,0,0,0,0,0,0,1,0,0,3,6,3,True,False
11,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,397,90,1,0,0,1,0,0,0,0,0,0,1,0,0,2,6,8,True,False
11,398,90,0,1,0,1,0,0,0,0,0,0,2,0,0,4,3,7,True,False
11,399,83,0,0,0,1,0,0,0,0,0,0,1,1,0,2,10,4,True,False
11,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,402,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False
11,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,404,73,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,True,False
11,405,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,False
11,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,409,78,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,7,True,False
11,410,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False
11,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,417,90,0,0,0,2,0,0,0,0,0,0,1,0,0,3,9,3,True,False
11,418,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,True,False
11,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,422,33,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,2,True,False
11,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
11,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
